header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Meerweg 28,1405 BG Bussum        ,https://www.funda.nl/en/koop/bussum/huis-42441524-meerweg-28/?navigateSource=resultlist,20220129_165356,"€ 985,000 kosten koper","€ 6,655    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1924,Protected townscape or village view (permit needed for alterations),Combination roof covered with roof tiles,Living area148 m²Other space inside the building16 m²Exterior space attached to the building1 m²External storage space12 m²,148 m²,16 m²,1 m²,12 m²,337 m²,582 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets","3 stories, a/an loft and a basement","Alarm installation, skylight, flue and sliding door",E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"INTERGAS HR (gas-fired combination boiler, in ownership)",337 m²,Full ownership,In residential district,Back garden and front garden,171 m² (19 meter deep and 9 meter broad),Located at the north accessible via the rear,Balcony present,Detached brick storage,Electricity,Parking on private property and public parking,no
