header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wassenaarseweg 122,2596 EA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42672123-wassenaarseweg-122/?navigateSource=resultlist,20220131_204015,"€ 435,000 kosten koper","€ 5,878    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available immediately,€ 373.28 per month,Mezzanine (apartment),Resale property,1928,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building4 m²External storage space9 m²,74 m²,4 m²,9 m²,244 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,D        What does this mean?,Communal central heating,Central facility,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 373.28 per month),Yes,Yes,Yes,no
