header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willy Sluiterstraat 130,1061 TJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88951930-willy-sluiterstraat-130/?navigateSource=resultlist,20220130_202236,"€ 600,000 kosten koper","€ 4,800    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 172.86 per month,Upstairs apartment (apartment),Resale property,2013,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area125 m²Exterior space attached to the building22 m²External storage space20 m²,125 m²,22 m²,20 m²,390 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,6th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,District heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 15-03-2061,"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Storage box,Underground parking and parking place,Paid parking and public parking,Yes,Yes,Yes (€ 172.86 per month),Yes,Yes,Yes,no
