header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kuipersstraat 47 III,1074 EG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88049741-kuipersstraat-47-iii/?navigateSource=resultlist,20220129_002501,"€ 350,000 kosten koper","€ 7,609    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 120 per month,"January 19, 2022",Available,Available in consultation,€ 120.00 per month,Upstairs apartment (apartment),Resale property,1930,Flat roof covered with asphalt roofing,Living area46 m²Other space inside the building1 m²Exterior space attached to the building5 m²,46 m²,1 m²,5 m²,164 m³,2 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",1 story,4th floor,Not available,Partly double glazed,CH boiler,CH boiler,"Kombi Kompact HR 22 (gas-fired combination boiler from 2004, in ownership)",Full ownership,"Alongside a quiet road, sheltered location, in center, in residential district and freestanding location",Balcony present,Resident's parking permits,Yes,Yes,Yes (€ 120.00 per month),Yes,Yes,Yes,no
