header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Pleinstraat,6466 LP Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/bouwgrond-47646438-pleinstraat/?navigateSource=resultlist,20220129_055105,"€ 140,000 kosten koper","€ 180,000 kosten koper",6+ months,Under offer,Available immediately,Building plot,590 m²,590 m² (part of parcel),Full ownership,Alongside busy road and in residential district,no
