header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zesstedenweg 208 p,1613 KE Grootebroek        ,https://www.funda.nl/en/koop/grootebroek/appartement-88059790-zesstedenweg-208-p/?navigateSource=resultlist,20220130_123041,"€ 210,000 kosten koper","€ 4,565    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 80.43 per month,Upstairs apartment,Resale property,2007,Living area46 m²External storage space2 m²,46 m²,2 m²,130 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,"Optical fibre, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha avanta ( combination boiler from 2007, in ownership)",Full ownership,Full ownership,Built-in,Parking place,Parking on private property,Yes,Yes,Yes (€ 80.43 per month),Yes,Yes,Yes,no
