header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Scholtendijk 13,7561 AR Deurningen (Gem. Dinkelland)        ,https://www.funda.nl/en/koop/deurningen-gem-dinkelland/huis-42590679-scholtendijk-13/?navigateSource=resultlist,20220129_075757,"€ 775,000 kosten koper","€ 3,163    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (245 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1997,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area245 m²Other space inside the building55 m²Exterior space attached to the building28 m²,245 m²,55 m²,28 m²,729 m²,"1,023 m³",11 rooms (7 bedrooms),1 bathroom and 1 separate toilet,"Sauna, jacuzzi, shower and toilet",3 stories,"Outdoor awning, jacuzzi, mechanical ventilation, flue, sauna, sliding door, TV via cable and swimming pool",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Combi HR (gas-fired combination boiler from 1997, in ownership)",729 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in residential district","Back garden, front garden, side garden and sun terrace",400 m² (20 meter deep and 20 meter broad),Located at the south accessible via the rear,Balcony present,Attached brick storage,Electricity and heating,"Roof insulation, insulated walls and floor insulation","Carport, garage with carport, built-in and parking place",2 cars,"Loft, electricity, heating and running water","Roof insulation, insulated walls and floor insulation",Parking on private property and public parking,no
