header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hogevecht 47,1102 HB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686673-hogevecht-47/?navigateSource=resultlist,20220130_211805,"€ 240,000 kosten koper","€ 3,871    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 197.23 per month,Galleried apartment (apartment),Resale property,1970,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area62 m²Exterior space attached to the building10 m²External storage space4 m²,62 m²,10 m²,4 m²,179 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,10th floor,"Elevator, passive ventilation system and TV via cable",C            1.46What does this mean?,Double glazing,District heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 01-02-2054,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 197.23 per month),Yes,Yes,Yes,no
