header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Liendenhof 56,1108 HB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88012054-liendenhof-56/?navigateSource=resultlist,20220130_235600,"€ 275,000 kosten koper","€ 3,667    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available immediately,€ 241.00 per month,Upstairs apartment (apartment),Resale property,1979,Combination roof covered with asphalt roofing and other,Living area75 m²Exterior space attached to the building4 m²External storage space4 m²,75 m²,4 m²,4 m²,195 m³,3 rooms (2 bedrooms),1 separate toilet,5 stories,2nd floor,Elevator and TV via cable,A        What does this mean?,CH boiler,CH boiler,"Intergas kombi kompact 28/24 (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease (end date of long-term lease:  15-04-2027),"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Parking place and detached brick garage,1 car,Public parking and parking garage,Yes,Yes,Yes (€ 241.00 per month),Yes,Yes,Yes,no
