header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Balsa 138,3315 NJ Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42678291-balsa-138/?navigateSource=resultlist,20220128_042158,"€ 425,000 kosten koper","€ 2,993    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1998,Flat roof covered with plastic,Living area142 m²Other space inside the building15 m²Exterior space attached to the building42 m²,142 m²,15 m²,42 m²,74 m²,525 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,4 stories,"Air conditioning, outdoor awning, optical fibre, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Trendline (gas-fired combination boiler from 2018, in ownership)",74 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Built-in,Electricity,Built-in,1 car,Electrical door and electricity,Parking on private property and public parking,no
