header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Oeverbergstraat 75,5995 AJ Kessel        ,https://www.funda.nl/en/koop/kessel/huis-42489527-oeverbergstraat-75/?navigateSource=resultlist,20220127_231615,"€ 299,500 kosten koper","€ 2,604    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Single-family home, double house",Resale property,1974,Gable roof covered with roof tiles,Living area115 m²Other space inside the building53 m²Exterior space attached to the building14 m²,115 m²,53 m²,14 m²,337 m²,508 m³,6 rooms (3 bedrooms),2 stories and a attic,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2011, in ownership)",337 m²,Full ownership,Back garden,150 m² (15 meter deep and 10 meter broad),Located at the south,Attached brick garage,1 car,Electricity,Parking on private property,no
