header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Danie Theronstraat 9 B,1091 XV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88905497-danie-theronstraat-9-b/?navigateSource=resultlist,20220130_220158,"€ 700,000 kosten koper","€ 7,527    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Upstairs apartment (open shared street entrancet),Resale property,1928,Flat roof covered with asphalt roofing,Living area93 m²Exterior space attached to the building11 m²,93 m²,11 m²,273 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Mechanical ventilation and passive ventilation system,D        What does this mean?,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2015, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-03-2050),Paid until 01-03-2050,Alongside a quiet road and in residential district,Balcony present,Paid parking,Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
