header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Suezkade 167,2517 CE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42671389-suezkade-167/?navigateSource=resultlist,20220131_204410,"€ 595,000 kosten koper","€ 3,814    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 226.25 per month,Upstairs apartment (double upstairs apartment),Resale property,1903,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area156 m²Exterior space attached to the building18 m²,156 m²,18 m²,568 m³,6 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,3rd floor,F        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2016, in ownership)",Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Paid parking and public parking,Yes,Yes,Yes (€ 226.25 per month),Yes,No,Yes,no
