header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kruisplein 672,3012 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88992503-kruisplein-672/?navigateSource=resultlist,20220125_221300,"€ 690,000 kosten koper","€ 5,897    The asking price per m² (€ 690,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 228.23 per month,Apartment with shared street entrance (corridor apartment),Resale property,2011-2020,With carpets and curtains,Living area117 m²Exterior space attached to the building5 m²,117 m²,5 m²,374 m³,3 rooms (2 bedrooms),1 story,8th floor,"Air conditioning, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Complete floor heating and heat pump,District heating,Long-term lease,Bought off for eternity,Long-term lease,Bought off for eternity,"Alongside busy road, in center, freestanding location and unobstructed surrounding view",Balcony present,Attached brick storage,"Possibility for garage, built-in and parking place",1 car,Electrical door,Parking garage,Yes,Yes,Yes (€ 228.23 per month),Yes,Yes,Yes,no
