header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bloklandstraat 109 b,3036 TE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88959302-bloklandstraat-109-b/?navigateSource=resultlist,20220126_163853,"€ 1,200,000 kosten koper","€ 4,396    The asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (273 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment,Resale property,2018,Flat roof covered with asphalt roofing,Brandveiligheid and Energie Prestatie Advies,Living area273 m²Exterior space attached to the building7 m²External storage space4 m²,273 m²,7 m²,4 m²,"1,169 m³",5 rooms (3 bedrooms),2 separate toilets,2 stories,1st floor,"Alarm installation, mechanical ventilation, sliding door and TV via cable",D        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and partial floor heating,CH boiler,"Remeha HR (gas-fired combination boiler from 2018, in ownership)",Full ownership,Alongside a quiet road,French balcony present,Attached wooden storage,Electricity and running water,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
