header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Lindenhorst 4,2661 AN Bergschenhoek        ,https://www.funda.nl/en/koop/bergschenhoek/huis-42513032-lindenhorst-4/?navigateSource=resultlist,20220128_035735,"€ 450,000 kosten koper","€ 2,961    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,"Single-family home, row house",Resale property,1973,Gable roof covered with roof tiles,Living area152 m²Other space inside the building7 m²,152 m²,7 m²,150 m²,533 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Outdoor awning and skylight,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",150 m²,Full ownership,In residential district,Back garden and front garden,"59 m² (9 meter deep and 6,5 meter broad)",Located at the southwest accessible via the rear,Attached brick storage,Public parking,no
