header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Keizerstraat 51,4201 XN Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/huis-42534913-keizerstraat-51/?navigateSource=resultlist,20220128_012127,"€ 460,000 kosten koper","€ 3,680    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, corner house",Resale property,2000,Protected townscape or village view (permit needed for alterations),Hipped roof covered with roof tiles,Living area125 m²Other space inside the building8 m²External storage space2 m²,125 m²,8 m²,2 m²,94 m²,481 m³,6 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,4 stories,"Air conditioning, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler and partial floor heating,CH boiler,"NEFIT Topline HRC (gas-fired combination boiler from 2008, in ownership)",94 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,"38 m² (7,5 meter deep and 5,1 meter broad)",Located at the west accessible via the rear,Built-in,Electricity and running water,Completely insulated,"Paid parking, public parking and resident's parking permits",no
