header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Clariet Kok-van Alphenstraat 3,2331 NJ Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42544819-clariet-kok-van-alphenstraat-3/?navigateSource=resultlist,20220129_161140,"€ 395,000 kosten koper","€ 3,873    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof covered with roof tiles,Living area102 m²External storage space6 m²,102 m²,6 m²,130 m²,324 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing and floor insulation",District heating,District heating,130 m²,Municipal ownership encumbered with long-term leaset,Paid until 21-07-2063,"Alongside park, alongside a quiet road, in residential district and freestanding location",Back garden,"62 m² (12 meter deep and 5,2 meter broad)",Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
