header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Broekpolder 423,1967 KJ Heemskerk        ,https://www.funda.nl/en/koop/heemskerk/appartement-88044713-laan-van-broekpolder-423/?navigateSource=resultlist,20220129_205301,"€ 575,000 kosten koper","€ 3,808    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2004,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area151 m²Exterior space attached to the building20 m²External storage space11 m²,151 m²,20 m²,11 m²,435 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Ground floor,"Optical fibre, elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler and heat recovery unit,CH boiler,"Gas-fired combination boiler from 2004, in ownership",Full ownership,"Alongside park, alongside water and in center",Sun terrace,"20 m² (5,2 meter deep and 6 meter broad)",Located at the southwest,Public parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
