header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Camperstraat 46 /1,1091 AH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676421-camperstraat-46-1/?navigateSource=resultlist,20220130_222455,"€ 425,000 kosten koper","€ 6,746    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 95.90 per month,Upstairs apartment (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area63 m²Other space inside the building1 m²Exterior space attached to the building8 m²External storage space6 m²,63 m²,1 m²,8 m²,6 m²,190 m³,3 rooms (2 bedrooms),1 story,2nd floor,Passive ventilation system and TV via cable,E        What does this mean?,Gas heater,Electrical boiler,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 95.90 per month),Yes,Yes,Yes,no
