header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wijnbrugstraat 367,3011 XW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42676655-wijnbrugstraat-367/?navigateSource=resultlist,20220127_232343,"€ 1,150,000 kosten koper","€ 6,053    The asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 553.00 per month,Penthouse (apartment),Resale property,2004,Flat roof covered with asphalt roofing,Living area190 m²External storage space34 m²,190 m²,34 m²,594 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Hipbath, 2 showers and toilet",1 story,36th floor,"Alarm installation, balanced ventilation system, skylight, elevator, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Double glazing, energy efficient window and completely insulated",District heating,District heating,Full ownership,"On navigable waterway, alongside water, in center, freestanding location and unobstructed surrounding view",Built-in,Parking place,Yes,Yes,Yes (€ 553.00 per month),Yes,Yes,Yes,no
