header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kornalijnhorst 86,2592 HZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88902996-kornalijnhorst-86/?navigateSource=resultlist,20220131_195417,"€ 335,000 kosten koper","€ 2,638    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available immediately,€ 275.00 per month,Upstairs apartment (apartment),Resale property,1968,Living area127 m²Other space inside the building9 m²External storage space6 m²,127 m²,9 m²,6 m²,375 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,Elevator and mechanical ventilation,G        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler (rental),Ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2035),€ 168 per year,In residential district,Balcony present,"Paid parking, parking on private property and public parking",Yes,Yes,Yes (€ 275.00 per month),Yes,Yes,Yes,no
