header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Garden,Balcony/roof garden,Shed / storage,Type of garage,error
Mien Temmingpromenade 6,3527 KW Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42495904-mien-temmingpromenade-6/?navigateSource=resultlist,20220131_165125,"€ 1,107,500 vrij op naam","€ 5,034    The asking price per m² (€ 1,107,500) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Single-family home, row house",New property,2021,Living area220 m²,220 m²,593 m³,6 rooms (3 bedrooms),1 bathroom and 3 separate toilets,Bath and shower,3 stories,Not available,District heating and complete floor heating,Back garden and front garden,Balcony present,Built-in,Underground parking,no
