header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lombardkade 86 C,3011 ZG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42678496-lombardkade-86-c/?navigateSource=resultlist,20220129_155136,"€ 249,000 kosten koper","€ 5,188    The asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available immediately,€ 90.00 per month,Residential property with shared street entrance (apartment),Resale property,1951,Flat roof,Living area48 m²Exterior space attached to the building5 m²,48 m²,5 m²,150 m³,2 rooms (1 bedroom),1 separate toilet,1 story,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,Intergas (gas-fired combination boiler from 2012),In center,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 90.00 per month),Yes,Yes,Yes,no
