header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wijngaardplein 30,5632 MB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42653152-wijngaardplein-30/?navigateSource=resultlist,20220201_010611,"€ 225,000 kosten koper","€ 2,083    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 213.07 per month,Galleried apartment (apartment),Resale property,1966,Flat roof covered with asphalt roofing,Living area108 m²Exterior space attached to the building10 m²External storage space9 m²,108 m²,10 m²,9 m²,344 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 213.07 per month),Yes,Yes,Yes,no
