header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Tommelvaeren 15,5993 HL Maasbree        ,https://www.funda.nl/en/koop/maasbree/huis-42686104-tommelvaeren-15/?navigateSource=resultlist,20220130_154938,"€ 365,000 kosten koper","€ 2,704    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Bungalow, semi-detached residential property (semi-bungalow)",Resale property,2004,Accessible for seniors,Shed roof covered with roof tiles,Living area135 m²Exterior space attached to the building25 m²External storage space16 m²,135 m²,25 m²,16 m²,240 m²,498 m³,7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,"Air conditioning, optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Vaillant HR (gas-fired combination boiler from 2016, in ownership)",240 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"95 m² (10,5 meter deep and 9 meter broad)",Located at the east accessible via the rear,Built-in,"Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
