header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Weststraat 3,4543 CC Zaamslag        ,https://www.funda.nl/en/koop/zaamslag/huis-88023635-weststraat-3/?navigateSource=resultlist,20220129_181310,"€ 129,500 kosten koper","€ 1,439    The asking price per m² (€ 129,500) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available immediately,"Single-family home, row house",Resale property,1910,Gable roof covered with roof tiles,Living area90 m²External storage space14 m²,90 m²,14 m²,115 m²,300 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,D        What does this mean?,Double glazing and no cavity wall,Gas heaters,Gas water heater,115 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,"53 m² (10 meter deep and 5,27 meter broad)",Located at the south,Detached brick storage,Electricity,Public parking,no
