header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Baan 52 v,3011 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87320008-baan-52-v/?navigateSource=resultlist,20220126_172551,"€ 995,000 vrij op naam","€ 6,910    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Penthouse (apartment),144 m² residential surface area,4 rooms (3 bedrooms),403 m³,A        What does this mean?,New property,2022,no
