header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Akkerwindestraat 37,2555 TT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88953410-akkerwindestraat-37/?navigateSource=resultlist,20220131_224456,"€ 350,000 kosten koper","€ 6,481    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Ground-floor apartment (apartment),54 m² residential surface area,2 rooms (1 bedroom),196 m³,E        What does this mean?,Resale property,1951,no
