header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Type of parking facilities,Consulting rooms,error
Keizersgracht 524,1017 EK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88985593-keizersgracht-524/?navigateSource=resultlist,20220130_230720,"€ 5,750,000 kosten koper","€ 9,762    The asking price per m² (€ 5,750,000) is calculated by dividing the asking price of the home by the living area (589 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Property alongside canal, row house",Resale property,1670,"Protected townscape or village view (permit needed for alterations), double occupancy possible, listed building (national monument) and monumental building",Combination roof covered with roof tiles,Living area589 m²Other space inside the building47 m²Exterior space attached to the building17 m²,589 m²,47 m²,17 m²,274 m²,"2,280 m³",14 rooms (8 bedrooms),3 bathrooms and 2 separate toilets,Bath and 2 toilets,5 stories and a attic,"Mechanical ventilation, passive ventilation system and TV via cable",Not required,"CH boiler, fireplace and partial floor heating",CH boiler and gas-fired boiler,"Nefit Ecomline HR (gas-fired combination boiler from 2004, in ownership)",274 m²,"On navigable waterway, alongside water and in center",Patio/atrium,193 m² (30 meter deep and 7 meter broad),Located at the southwest,Balcony present,Resident's parking permits,"        149 m², built-in    ",no
