header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Esmoreitstraat 39 1,1055 CB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680660-esmoreitstraat-39-1/?navigateSource=resultlist,20220131_000539,"€ 375,000 kosten koper","€ 6,944    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 126.00 per month,Upstairs apartment (apartment),Resale property,1931-1944,With carpets and curtains,Flat roof covered with asphalt roofing,Living area54 m²Exterior space attached to the building2 m²External storage space5 m²,54 m²,2 m²,5 m²,175 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,Passive ventilation system and TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2053),Paid until 30-06-2053,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,No insulation,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 126.00 per month),Yes,Yes,Yes,no
