header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Walhoven 76,4761 MV Zevenbergen        ,https://www.funda.nl/en/koop/zevenbergen/huis-42669726-walhoven-76/?navigateSource=resultlist,20220129_021217,"€ 289,000 kosten koper","€ 2,369    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1975,Gable roof covered with roof tiles,Living area122 m²External storage space4 m²,122 m²,4 m²,160 m²,373 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2012, in ownership)",160 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"59 m² (11 meter deep and 5,4 meter broad)",Located at the east accessible via the rear,Detached brick storage,Electricity,Public parking,no
