header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Keizersgracht 546,1017 EL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-41346916-keizersgracht-546/?navigateSource=resultlist,20220129_003123,"€ 6,750,000 kosten koper","€ 15,271    The asking price per m² (€ 6,750,000) is calculated by dividing the asking price of the home by the living area (442 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Property alongside canal, row house",Resale property,1672,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Gable roof,Living area442 m²Other space inside the building18 m²Exterior space attached to the building17 m²,442 m²,18 m²,17 m²,264 m²,"1,491 m³",12 rooms (8 bedrooms),4 bathrooms and 3 separate toilets,"Bath, 4 showers and 3 toilets",6 stories,Flue and TV via cable,Not required,"CH boiler, fireplace and partial floor heating",CH boiler,"Gas-fired combination boiler, in ownership",264 m²,Full ownership,"Alongside a quiet road, on navigable waterway and alongside water",Back garden,"126 m² (25,72 meter deep and 4,88 meter broad)",Located at the southwest,Balcony present,Built-in,Public parking and resident's parking permits,no
