header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,Garden,error
Bouwnummer 045 (Bouwnr. 045),2548 BK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42665386-bouwnummer-045-bouwnr-045/?navigateSource=resultlist,20220131_224309,"€ 499,850 vrij op naam","€ 3,545    The asking price per m² (€ 499,850) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area141 m²,141 m²,90 m²,522 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,90 m²,Full ownership,In residential district,Back garden and front garden,no
