header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Segbroeklaan 240,2565 DS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88954195-segbroeklaan-240/?navigateSource=resultlist,20220131_203253,"€ 369,500 kosten koper","€ 4,016    The asking price per m² (€ 369,500) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 290.00 per month,Apartment with shared street entrance (apartment),Resale property,1956,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building6 m²External storage space6 m²,92 m²,6 m²,6 m²,298 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,6th floor,Passive ventilation system,E        What does this mean?,Double glazing,Communal central heating,CH boiler and electrical boiler,Municipal long-term lease (end date of long-term lease:  31-12-2027),"€ 76,82 per year","Alongside park, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,"Parking on private property, public parking and resident's parking permits",Yes,Yes,Yes (€ 290.00 per month),Yes,Yes,Yes,no
