header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Hot water,Location,Garden,Type of garage,Type of parking facilities,error
Bouwnummer (Bouwnr. 422),3011 BT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41008831-bouwnummer-bouwnr-422/?navigateSource=resultlist,20220126_165520,"€ 1,095,000 vrij op naam","€ 5,703    The asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (192 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Residential property with shared street entrance,New property,2022,Living area192 m²Exterior space attached to the building19 m²,192 m²,19 m²,499 m³,5 rooms (4 bedrooms),1 story,26th floor,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Central facility,"On navigable waterway, alongside water, in center and in residential district",Sun terrace,Underground parking,Parking garage,no
