header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Beckeringhstraat 36 12,3762 EX Soest        ,https://www.funda.nl/en/koop/soest/appartement-42696798-beckeringhstraat-36-12/?navigateSource=resultlist,20220130_123002,"€ 250,000 kosten koper","€ 4,902    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 88.00 per month,Apartment with shared street entrance (apartment),Resale property,1991,Disabled access friendly,Hipped roof covered with slate,Energie Prestatie Advies,Living area51 m²Exterior space attached to the building5 m²External storage space14 m²,51 m²,5 m²,14 m²,161 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,3 stories,2nd floor,"Skylight, optical fibre, elevator, mechanical ventilation and TV via cable",E        What does this mean?,Double glazing and completely insulated,Electric heating,Electrical boiler,Full ownership,Full ownership,Alongside busy road and in residential district,Balcony present,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 88.00 per month),Yes,Yes,Yes,no
