header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cabralstraat 20 hs,1057 CG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88028643-cabralstraat-20-hs/?navigateSource=resultlist,20220130_181829,"€ 520,000 kosten koper","€ 6,842    The asking price per m² (€ 520,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 127.00 per month,Ground-floor apartment (apartment),Resale property,1926,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area76 m²Exterior space attached to the building16 m²,76 m²,16 m²,268 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,Passive ventilation system,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRe (gas-fired combination boiler from 2014, to rent)",Municipal long-term lease,Paid until 15-12-2053,Alongside a quiet road and in residential district,Back garden,"30 m² (5 meter deep and 5,9 meter broad)",Detached brick storage,Electricity,Double glazing,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 127.00 per month),Yes,Yes,Yes,no
