header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Bankijkerweg 217,2231 MX Rijnsburg        ,https://www.funda.nl/en/koop/rijnsburg/huis-42680337-bankijkerweg-217/?navigateSource=resultlist,20220129_060413,"€ 695,000 kosten koper","€ 4,399    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,2017,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area158 m²External storage space7 m²,158 m²,7 m²,190 m²,558 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Balanced ventilation system and solar panels,A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2017, in ownership",190 m²,Full ownership,"Alongside a quiet road, alongside water and unobstructed surrounding view",Back garden and front garden,"184 m² (31 meter deep and 5,94 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Parking place,Parking on private property and public parking,no
