header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Sluisstraat 31,5666 AA Geldrop        ,https://www.funda.nl/en/koop/geldrop/huis-42536028-sluisstraat-31/?navigateSource=resultlist,20220129_080140,"€ 410,000 kosten koper","€ 2,628    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 410,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1910,Gable roof covered with roof tiles,Living area156 m²Other space inside the building18 m²External storage space19 m²,156 m²,18 m²,19 m²,455 m²,634 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,C        What does this mean?,Partly double glazed and insulated walls,CH boiler,CH boiler,"Intergas HRE36/30 A CW5 (gas-fired combination boiler from 2018, to rent)",455 m²,Full ownership,In residential district,Back garden and front garden,"333 m² (35 meter deep and 9,5 meter broad)",Located at the north accessible via the rear,Detached brick storage,Carport,Parking on private property and public parking,no
