header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Garden,error
Elsbroek (Bouwnr. 51),3245 XN Sommelsdijk        ,https://www.funda.nl/en/koop/sommelsdijk/huis-87781721-elsbroek-bouwnr-51/?navigateSource=resultlist,20220129_062111,"€ 327,500 vrij op naam","€ 2,519    The asking price per m² (€ 327,500) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2023,Living area130 m²,130 m²,451 m³,4 rooms (3 bedrooms),2 stories,A        What does this mean?,Back garden and front garden,no
