header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,error
Westevoortsedijk (Bouwnr. 139),6827 AX Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-41901816-westevoortsedijk-bouwnr-139/?navigateSource=resultlist,20220129_080506,"€ 405,000 vrij op naam","€ 2,547    The asking price per m² (€ 405,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2020,Living area159 m²,159 m²,90 m²,570 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,90 m²,Full ownership,Back garden,"46 m² (9 meter deep and 5,1 meter broad)",no
