header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Kerkstraat 6 1,1018 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88912700-nieuwe-kerkstraat-6-1/?navigateSource=resultlist,20220130_222249,"€ 425,000 kosten koper","€ 8,854    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under offer,Available in consultation,€ 117.00 per month,Mezzanine (apartment),Resale property,1935,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area48 m²Exterior space attached to the building6 m²,48 m²,6 m²,145 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,"Air conditioning, passive ventilation system, flue and TV via cable",G        What does this mean?,Partly double glazed and secondary glazing,CH boiler and fireplace,CH boiler,"Vaillant VHR 18-22C Solide (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in center,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 117.00 per month),Yes,Yes,Yes,no
