header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wagenstraat 167 C,2512 AV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42695890-wagenstraat-167-c/?navigateSource=resultlist,20220131_200334,"€ 399,000 kosten koper","€ 3,270    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1895,Combination roof,Living area122 m²Exterior space attached to the building11 m²External storage space14 m²,122 m²,11 m²,14 m²,396 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,2nd floor,D        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",Full ownership,Full ownership,Full ownership,In center and unobstructed surrounding view,Sun terrace,Roof terrace present,Attached brick garage,1 car,Paid parking,No,No,No,No,No,No,no
