header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,error
Age Piersstraat 15,8607 AZ Sneek        ,https://www.funda.nl/en/koop/sneek/huis-42660159-age-piersstraat-15/?navigateSource=resultlist,20220128_061519,"€ 169,500 kosten koper","€ 2,119    The asking price per m² (€ 169,500) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1963,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building3 m²External storage space6 m²,80 m²,3 m²,6 m²,135 m²,250 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,Outdoor awning and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2014, to rent)",135 m²,Full ownership,In residential district,"Back garden, front garden and side garden","51 m² (8,5 meter deep and 6 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,No insulation,Public parking,no
