header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Ruijterveer 2,1506 ER Zaandam        ,https://www.funda.nl/en/koop/zaandam/huis-42448321-ruijterveer-2/?navigateSource=resultlist,20220130_133214,"€ 350,000 kosten koper","€ 2,318    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1928,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area151 m²Exterior space attached to the building2 m²External storage space3 m²,151 m²,2 m²,3 m²,151 m²,548 m³,5 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,2 stories,TV via cable,G        What does this mean?,Partly double glazed,Gas heaters,Gas water heater,151 m²,Full ownership,Alongside a quiet road and in center,Side garden,60 m² (6 meter deep and 10 meter broad),Located at the east,Balcony present,Detached wooden storage,Not yet present but possible,"Paid parking, parking on private property and resident's parking permits",no
