header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Calandstraat 58 e,3016 CD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42551144-calandstraat-58-e/?navigateSource=resultlist,20220126_163624,"€ 1,250,000 kosten koper","€ 7,576    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 468.00 per month,Upstairs apartment (apartment),Resale property,1862,Protected townscape or village view (permit needed for alterations),Living area165 m²Exterior space attached to the building65 m²External storage space9 m²,165 m²,65 m²,9 m²,520 m³,3 rooms (2 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",2 stories,3rd floor,Elevator,D        What does this mean?,Partly double glazed,District heating,Central facility,Full ownership,Alongside park and alongside a quiet road,Roof terrace present,Built-in,Public parking and resident's parking permits,Yes,Yes,Yes (€ 468.00 per month),Yes,Yes,Yes,no
