header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Baan 56 N,3011 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41035459-baan-56-n/?navigateSource=resultlist,20220126_172537,"€ 560,000 vrij op naam","€ 5,714    The asking price per m² (€ 560,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 123.00 per month,Residential property with shared street entrance (apartment),New property,2022,Flat roof,Woningborg garantiecertificaat,Living area98 m²Exterior space attached to the building11 m²External storage space4 m²,98 m²,11 m²,4 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,33rd floor,"Balanced ventilation system, elevator, mechanical ventilation and solar panels",Not available,Double glazing and completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,In center and in residential district,Balcony present,Storage box,Parking place,Parking garage,Yes,Yes,Yes (€ 123.00 per month),Yes,Yes,Yes,no
