header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Adriaan Dorsmanstraat 8,5624 BJ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42549246-adriaan-dorsmanstraat-8/?navigateSource=resultlist,20220129_083729,"€ 495,000 kosten koper","€ 3,808    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 14 per month,7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2008,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building16 m²External storage space9 m²,130 m²,16 m²,9 m²,154 m²,459 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, alarm installation, outdoor awning, skylight, optical fibre, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2008, in ownership)",154 m²,Full ownership,In residential district,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Loft and electricity,Parking on gated property,no
