header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Minervalaan 50 hs,1077 PC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42650653-minervalaan-50-hs/?navigateSource=resultlist,20220130_182440,"€ 1,500,000 kosten koper","€ 12,097    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 319 per month,6 weeks,Available,Available in consultation,€ 318.57 per month,Ground-floor apartment (apartment),Resale property,1929,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Gable roof covered with roof tiles,Living area124 m²External storage space17 m²,124 m²,17 m²,455 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,"Outdoor awning, mechanical ventilation and TV via cable",Not required,CH boiler and partial floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-01-2052),"€ 3.116,09 per year with option to purchase","Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"148 m² (11,8 meter deep and 12,2 meter broad)",Located at the southwest,Built-in,Electricity and running water,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 318.57 per month),Yes,Yes,Yes,no
