header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Plantage Middenlaan 4 B,1018 DD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88027175-plantage-middenlaan-4-b/?navigateSource=resultlist,20220130_184230,"€ 650,000 kosten koper","€ 8,025    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 198.00 per month,Ground-floor apartment (apartment),Resale property,1996,Flat roof covered with asphalt roofing,Living area81 m²Exterior space attached to the building5 m²External storage space6 m²,81 m²,5 m²,6 m²,268 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,Mechanical ventilation and TV via cable,C        What does this mean?,Roof insulation and energy efficient window,CH boiler,CH boiler,"Intergas HRE (gas-fired from 2011, in ownership)",Full ownership,In residential district,Back garden,44 m² (11 meter deep and 4 meter broad),Located at the southwest,French balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 198.00 per month),Yes,Yes,Yes,no
