header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan den Haenstraat 6 A,1055 WD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88906750-jan-den-haenstraat-6-a/?navigateSource=resultlist,20220130_204211,"€ 450,000 kosten koper","€ 6,618    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,€ 72.75 per month,Ground-floor apartment (apartment),Resale property,1935,Energie Prestatie Advies,Living area68 m²Exterior space attached to the building3 m²,68 m²,3 m²,223 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Kombi Kompakt HRE (gas-fired combination boiler from 2018, in ownership)",Alongside a quiet road and alongside water,Back garden,15 m² (5 meter deep and 3 meter broad),Located at the east,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 72.75 per month),Yes,Yes,Yes,no
