header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Uitgeeststraat 59,2547 VB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88044135-uitgeeststraat-59/?navigateSource=resultlist,20220131_232541,"€ 250,000 kosten koper","€ 2,907    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available immediately,€ 155.00 per month,Galleried apartment (apartment),Resale property,1969,With carpets and curtains,Flat roof covered with asphalt roofing,Living area86 m²Exterior space attached to the building6 m²External storage space7 m²,86 m²,6 m²,7 m²,315 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,Elevator,E        What does this mean?,Partly double glazed,Communal central heating,Gas-fired boiler,Full ownership,In residential district,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 155.00 per month),Yes,Yes,Yes,no
