header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mathenesserlaan 396 a,3023 HD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88998887-mathenesserlaan-396-a/?navigateSource=resultlist,20220128_022608,"€ 675,000 kosten koper","€ 4,355    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1909,Protected townscape or village view (permit needed for alterations),Living area155 m²Exterior space attached to the building54 m²,155 m²,54 m²,548 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,3rd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,2005,Full ownership,In residential district,Sun terrace,"46 m² (9 meter deep and 5,1 meter broad)",Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
