header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,error
Van Embdenruimte 81,2728 MS Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42653730-van-embdenruimte-81/?navigateSource=resultlist,20220128_142308,"€ 420,000 kosten koper","€ 3,590    The asking price per m² (€ 420,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1988,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area117 m²Other space inside the building4 m²Exterior space attached to the building19 m²External storage space1 m²,117 m²,4 m²,19 m²,1 m²,117 m²,403 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2015, in ownership)",117 m²,Full ownership,In residential district,Back garden,45 m² (9 meter deep and 5 meter broad),Located at the west,Roof terrace present,Detached wooden storage,no
