header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Streek 162,8463 NG Rotsterhaule        ,https://www.funda.nl/en/koop/rotsterhaule/huis-42548136-streek-162/?navigateSource=resultlist,20220129_190617,"€ 349,000 kosten koper","€ 3,713    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1955,Gable roof covered with roof tiles,Living area94 m²Other space inside the building93 m²Exterior space attached to the building10 m²,94 m²,93 m²,10 m²,370 m²,607 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement",Optical fibre,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and heat recovery unit,CH boiler,"AWB (gas-fired combination boiler from 2006, in ownership)",370 m²,Full ownership,In residential district and unobstructed surrounding view,Surrounded by garden,Attached brick garage,1 car,Electricity and running water,Parking on private property,no
