header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Location.1,Garden location,Balcony/roof garden,Type of parking facilities,error
Catharinastraat 2,2313 KP Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42548420-catharinastraat-2/?navigateSource=resultlist,20220129_025828,"€ 439,000 kosten koper","€ 5,354    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1910,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area82 m²Exterior space attached to the building5 m²,82 m²,5 m²,43 m²,302 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remaha (gas-fired combination boiler from 2021, in ownership)",43 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Location,"4 m² (2,4 meter deep and 1,8 meter broad)",Located at the west,Balcony present,"Paid parking, public parking and resident's parking permits",no
