header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Hogguerstraat 773,1064 EB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41305363-burgemeester-hogguerstraat-773/?navigateSource=resultlist,20220130_193000,"€ 330,000 kosten koper","€ 4,231    The asking price per m² (€ 330,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 257.08 per month,Apartment with shared street entrance,Resale property,1965,Flat roof,Living area78 m²Exterior space attached to the building13 m²External storage space4 m²,78 m²,13 m²,4 m²,252 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Outdoor awning and TV via cable,G        What does this mean?,Double glazing,Communal central heating,Central facility,See deed,Alongside water and in residential district,Balcony present,Built-in,Resident's parking permits,Yes,Yes,Yes (€ 257.08 per month),Yes,Yes,Yes,no
