header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sumatrastraat 149 -D,1094 LW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42664299-sumatrastraat-149-d/?navigateSource=resultlist,20220130_193216,"€ 350,000 kosten koper","€ 5,303    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 217 per month,3 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1981,Renovation project,Flat roof covered with asphalt roofing,Living area66 m²Exterior space attached to the building7 m²External storage space9 m²,66 m²,7 m²,9 m²,220 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,Passive ventilation system,B        What does this mean?,Mostly double glazed,CH boiler,CH boiler,Intergas ( combination boiler from 2019),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  29-02-2032),Paid until 29-02-2032,In residential district,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
