header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
J.H. van Heekweg 40,1025 MC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42664774-jh-van-heekweg-40/?navigateSource=resultlist,20220130_120623,"€ 645,000 kosten koper","€ 5,000    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof covered with roof tiles,Living area129 m²External storage space7 m²,129 m²,7 m²,158 m²,461 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Steam cabin and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation and sliding door",B        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Bosch ( combination boiler from 2008, in ownership)",158 m²,Municipal ownership encumbered with long-term leaset,Paid until 31-01-2038,Back garden and front garden,"88 m² (17 meter deep and 5,2 meter broad)",Located at the southeast,Attached brick storage,Electricity and heating,Public parking,no
