header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of parking facilities,error
Heksloot 3,8538 RK Bantega        ,https://www.funda.nl/en/koop/bantega/huis-42569895-heksloot-3/?navigateSource=resultlist,20220129_092524,"€ 725,000 kosten koper","€ 4,240    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (171 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Villa, detached residential property",Resale property,2010,Combination roof covered with roof tiles,Living area171 m²Exterior space attached to the building7 m²,171 m²,7 m²,"2,515 m²",671 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,B        What does this mean?,"Roof insulation, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",2.515 m²,Full ownership,"Alongside a quiet road, alongside water, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Parking on private property,no
