header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Jan Mostaertstraat 8,5831 VB Boxmeer        ,https://www.funda.nl/en/koop/boxmeer/huis-42666272-jan-mostaertstraat-8/?navigateSource=resultlist,20220129_105525,"€ 295,000 kosten koper","€ 2,543    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1972,Flat roof covered with asphalt roofing,Living area116 m²Exterior space attached to the building41 m²External storage space31 m²,116 m²,41 m²,31 m²,254 m²,426 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Optical fibre, sliding door and TV via cable",C        What does this mean?,Roof insulation and double glazing,"CH boiler, wood heater and partial floor heating",CH boiler,"Vaillant Ecotec (gas-fired combination boiler from 2020, in ownership)",254 m²,Full ownership,Back garden and front garden,"73 m² (12,5 meter deep and 5,8 meter broad)",Located at the southwest accessible via the rear,Detached brick garage,1 car,Parking on private property and public parking,no
