header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doggevaart 82,3144 DX Maassluis        ,https://www.funda.nl/en/koop/maassluis/appartement-42679014-doggevaart-82/?navigateSource=resultlist,20220128_024910,"€ 469,000 kosten koper","€ 5,211    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available immediately,Galleried apartment (apartment),Resale property,2021,Flat roof,Living area90 m²Exterior space attached to the building10 m²External storage space5 m²,90 m²,10 m²,5 m²,295 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,"Balanced ventilation system, elevator, mechanical ventilation and sliding door",A+++        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Geothermal heating,Full ownership,"On navigable waterway, in residential district and unobstructed surrounding view",Storage box,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
