header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Hoogcasteren 19,5528 NP Hoogeloon        ,https://www.funda.nl/en/koop/hoogeloon/huis-42514528-hoogcasteren-19/?navigateSource=resultlist,20220128_035510,"€ 695,000 kosten koper","€ 3,971    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (175 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1992,Gable roof covered with roof tiles,Living area175 m²Other space inside the building19 m²Exterior space attached to the building31 m²External storage space78 m²,175 m²,19 m²,31 m²,78 m²,"3,055 m²",701 m³,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, optical fibre and flue",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Remeha (gas-fired from 2021, in ownership)",3.055 m²,Full ownership,"Outside the built-up area, rural and unobstructed surrounding view","Back garden, front garden and side garden",1.748 m² (38 meter deep and 46 meter broad),Located at the northwest accessible via the rear,Attached brick storage,Electricity,Roof insulation and floor insulation,Detached brick garage,2 cars,"Loft, electricity and running water",Roof insulation and floor insulation,Parking on private property,no
